編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPWNMLTKJIJGFCE88CC,5,21.25,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、停車空間、車道、門廊、樓梯間、機械室、水箱等８項。,鋼筋混凝土,108年10月2日,十五層,,
RPPNMLTKJIJGFDE28CC,41,74.16,集合住宅,鋼筋混凝土造,72年8月3日,五層,,
RPPNMLTKJIJGFDE28CC,41,13.84,樓梯間、避難室,鋼筋混凝土造,72年8月3日,五層,,
RPPNMLSKJIJGFCE18DC,26,28.26,住家用,鋼骨造,88年2月9日,三十九層,,
RPPNMLSKJIJGFCE18DC,26,12.99,共有部份,鋼骨造,88年2月9日,三十九層,,
RPWNMLTKJIJGFDE98CC,29,21.69,住家用,鋼筋混凝土造,85年1月25日,七層,,
RPWNMLTKJIJGFDE98CC,29,11.99,見使用執照,鋼筋混凝土造,85年1月25日,七層,,
RPPOMLTKJIJGFDE38CC,37,22.48,店舖、住宅,鋼筋混凝土造,76年6月10日,四層,,
RPSNMLTKJIJGFDE58CC,29,27.16,住家用,鋼筋混凝土造,84年12月9日,七層,,
RPSNMLTKJIJGFDE58CC,29,12.63,見使用執照,鋼筋混凝土造,84年12月9日,七層,,
RPPNMLTKJIJGFEE38CC,9,59.56,集合住宅,鋼筋混凝土,105年1月14日,十四層,,
RPPNMLTKJIJGFEE38CC,9,35.47,本共有部分之項目有防空避難室兼停車空間、車道、停車空間、樓梯間、管委會使用空間、機械室、水箱共計７項,鋼筋混凝土,105年1月14日,十四層,,
RPRNMLTKJIJGFEE58CC,6,64.91,集合住宅,鋼筋混凝土,107年6月6日,十五層,,
RPRNMLTKJIJGFEE58CC,6,32.90,本共有部分之項目有防空避難室兼停車空間、樓梯間、無障礙設施廁所、門廊、管委會使用空間、車道、機械室、水箱等８項。,鋼筋混凝土,107年6月6日,十五層,,
RPSNMLTKJIJGFEE68CC,1,77.16,集合住宅,鋼筋混凝土,113年1月30日,十五層,,
RPSNMLTKJIJGFEE68CC,1,77.04,本共有部分之項目有防空避難室兼停車空間、公共服務空間、門廳兼梯廳、管理委員會使用空間、走廊、車道、梯間、樓梯間、昇降機間、機械室、水箱等共１１項。,鋼筋混凝土,113年1月30日,十五層,,
RPTNMLTKJIJGFEE78CC,25,65.12,住商用,見使用執照,88年9月10日,十四層,,
RPTNMLTKJIJGFEE78CC,25,23.58,見使用執照,見使用執照,88年9月10日,十四層,,
RPVNMLTKJIJGFEE98CC,10,51.98,住家用,鋼筋混凝土,103年6月26日,二十層,,
RPVNMLTKJIJGFEE98CC,10,28.07,本共有部分之項目有停車空間、防空避難室兼停車空間、車道、門廊、防災中心、管理委員會使用空間、樓梯間、瓦斯室、中繼水箱、機械室、水箱等１１項。,鋼筋混凝土,103年6月26日,二十層,,
RPRNMLTKJIJGFGE78CC,10,61.47,集合住宅,鋼筋混凝土,103年8月18日,十五層,,
RPRNMLTKJIJGFGE78CC,10,32.73,本共有部分之項目有防空避難室兼停車空間、梯廳、垃圾暫存室、管委會使用空間、車道、門廊、頂蓋型開放空間、管理委員會使用空間、樓梯間、機械室、水箱等項,鋼筋混凝土,103年8月18日,十五層,,
RPQNMLTKJIJGFGE68CC,28,118.20,住家用,鋼筋混凝土造,86年1月2日,十六層,,
RPPNMLTKJIJGFIE78CC,38,155.48,住家用,鋼筋混凝土造,76年4月7日,三層,,
RPRNMLTKJIJGFIE98CC,31,28.72,住家用,鋼筋混凝土造,83年1月28日,十九層,,
RPSNMLTKJIJGFIE09CC,30,102.18,住家用,鋼筋混凝土造,84年1月25日,九層,,
RPRNMLTKJIJGFIE98CC,31,14.23,共有部份,鋼筋混凝土造,83年1月28日,十九層,,
RPSNMLTKJIJGFIE09CC,30,47.15,共有部份,鋼筋混凝土造,84年1月25日,九層,,
RPTNMLTKJIJGFIE56CC,30,29.52,住家用,鋼筋混凝土造,83年10月27日,五層,,
RPTNMLTKJIJGFIE56CC,30,8.33,住家用,鋼筋混凝土造,83年10月27日,五層,,
RPQNMLKLJIJGFAE27CC,19,127.49,住家用,鋼筋混凝土造,95年2月21日,二十五層,,
RPUNMLTKJIJGFIE66CC,2,51.01,集合住宅,鋼筋混凝土,112年1月31日,十五層,,
RPUNMLTKJIJGFIE66CC,2,36.49,本共有部分之項目有防空避難室兼停車空間、梯間、梯廳、管委會使用空間、門廳、門廊、車道面積、樓梯間、水箱、機械室等１０項,鋼筋混凝土,112年1月31日,十五層,,
RPRNMLKLJIJGFAE37CC,69,197.55,,鋼筋混凝土造,44年10月1日,三層,,
RPSNMLKLJIJGFAE47CC,43,23.08,公寓,鋼筋混凝土造,70年12月12日,十層,,
RPVNMLKLJIJGFAE77CC,38,85.27,住家用,鋼筋混凝土造,75年6月24日,五層,,
RPVNMLKLJIJGFAE77CC,38,11.13,,鋼筋混凝土造,75年6月24日,五層,,
RPUNMLKLJIJGFAE67CC,44,36.78,,鋼筋混凝土造,69年11月17日,十二層,,
RPUNMLKLJIJGFAE67CC,44,7.17,,鋼筋混凝土造,69年11月17日,十二層,,
RPTNMLKLJIJGFBE67CC,12,18.97,住家用,鋼筋混凝土造,101年10月17日,四層,,
RPVNMLKLJIJGFBE87CC,42,58.02,,鋼筋混凝土造,71年11月5日,十層,,
RPVNMLKLJIJGFBE87CC,42,1.29,,鋼筋混凝土造,71年11月5日,十層,,
RPXNMLKLJIJGFBE08CC,41,108.96,,鋼筋混凝土造,73年2月28日,五層,,
RPXNMLKLJIJGFBE08CC,41,17.30,,鋼筋混凝土造,73年2月28日,五層,,
RPOOMLKLJIJGFBE27CC,26,27.83,商業用,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPOOMLKLJIJGFBE27CC,26,8.39,機房，電樓梯間，走道，排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPOOMLKLJIJGFBE27CC,26,1.33,水箱、電樓梯間、控制室、機房、排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPOOMLKLJIJGFBE27CC,26,2.50,門廳，電樓梯間，機房，走道，陽台，鍋爐室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPPOMLKLJIJGFBE37CC,40,98.12,,鋼筋混凝土造,73年8月8日,五層,,
RPPOMLKLJIJGFBE37CC,40,13.71,,鋼筋混凝土造,73年8月8日,五層,,
RPOOMLTKJIJGFEE38CC,45,86.58,,鋼筋混凝土造,69年5月7日,五層,,
RPOOMLTKJIJGFEE38CC,45,12.05,見使用執照,鋼筋混凝土造,69年5月7日,五層,,
RPQOMLKLJIJGFBE47CC,30,116.52,住家用,鋼筋混凝土造,84年1月26日,十四層,,
RPQOMLKLJIJGFBE47CC,30,60.04,見使用執照,鋼筋混凝土造,84年1月26日,十四層,,
RPSOMLKLJIJGFBE67CC,19,22.77,住家用,鋼筋混凝土造,94年8月3日,十四層,,
RPSOMLKLJIJGFBE67CC,19,9.39,防空避難室、停車空間、機電空間、樓梯間、電梯間、機械室、水箱等,鋼筋混凝土造,94年8月3日,十四層,,
RPSOMLKLJIJGFBE67CC,19,2.57,排煙室等,鋼筋混凝土造,94年8月3日,十四層,,
RPPNMLKLJIJGFCE37CC,41,85.07,公寓,鋼筋混凝土造,72年7月4日,五層,,
RPQNMLKLJIJGFBE37CC,9,46.79,住家用,鋼筋混凝土造,104年10月23日,十五層,,
RPQNMLKLJIJGFBE37CC,9,25.00,共有部份,鋼筋混凝土造,104年10月23日,十五層,,
RPTNMLPKJIJGFFE48CC,31,535.54,辦公室,鋼筋混凝土造,82年12月20日,十六層,,
RPTOMLKLJIJGFBE77CC,45,74.30,,鋼筋混凝土造,68年9月20日,十一層,,
RPTOMLKLJIJGFBE77CC,45,11.01,,鋼筋混凝土造,68年9月20日,十一層,,
RPTNMLKLJIJGFCE77CC,1,23.23,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPTNMLKLJIJGFCE77CC,1,15.62,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPUNMLKLJIJGFCE87CC,7,16.52,住家用,鋼筋混凝土,107年1月15日,七層,,
RPQNMLPKJIJGFGE28CC,33,116.28,住家用,鋼筋混凝土造,80年12月12日,七層,,
RPQNMLPKJIJGFGE28CC,33,22.37,共有部份,鋼筋混凝土造,80年12月12日,七層,,
RPROMLKLJIJGFBE57CC,28,89.89,住家用,鋼筋混凝土造,86年4月21日,三十五層,,
RPROMLKLJIJGFBE57CC,28,30.63,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPQNMLKLJIJGFCE47CC,32,189.79,住商用,鋼筋混凝土造,81年10月23日,四層,,
RPPNMLKLJIJGFDE47CC,5,45.61,集合住宅,鋼筋混凝土造,108年11月6日,十五層,,
RPPNMLKLJIJGFDE47CC,5,26.28,本共有部分之項目有防空避難室兼停車空間、騎樓、樓梯間、管委會使用空間、門廳、車道、陽台、雨遮、機械室及水箱等項。,鋼筋混凝土造,108年11月6日,十五層,,
RPOOMLKLJIJGFDE47CC,18,77.74,住家用,鋼筋混凝土造,95年12月7日,二十五層,,
RPOOMLKLJIJGFDE47CC,18,61.70,防空避難室兼停車空間、梯廳、機械室,鋼筋混凝土造,95年12月7日,二十五層,,
RPSNMLKLJIJGFCE67CC,46,56.60,,鋼筋混凝土造,67年10月16日,五層,,
RPXNMLKLJIJGFDE28CC,45,54.21,,鋼筋混凝土造,68年6月13日,五層,,
RPSNMLKLJIJGFEE87CC,31,205.07,住商用,鋼鐵造,82年12月17日,二層,,
RPSNMLKLJIJGFDE77CC,44,70.20,,鋼筋混凝土造,69年10月1日,五層,,
RPPNMLKLJIJGFEE57CC,21,14.85,見使用執照,見使用執照,93年4月13日,十層,,
RPPNMLKLJIJGFEE57CC,21,6.62,見使用執照,見使用執照,93年4月13日,十層,,
RPPNMLKLJIJGFEE57CC,21,2.87,見使用執照,見使用執照,93年4月13日,,,
RPWNMLKLJIJGFDE18CC,19,19.57,住家用,鋼筋混凝土造,95年3月22日,五層,,
RPWNMLKLJIJGFDE18CC,19,9.30,停車空間．樓梯間，機械室，水箱,鋼筋混凝土造,95年3月22日,五層,,
RPUNMLKLJIJGFEE08CC,29,58.02,住家用,鋼筋混凝土造,84年10月19日,二十一層,,
RPRNMLKLJIJGFEE77CC,17,8.60,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPRNMLKLJIJGFEE77CC,17,2.10,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPRNMLKLJIJGFEE77CC,17,4.31,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPPOMLKLJIJGFEE67CC,45,86.58,,鋼筋混凝土造,69年5月7日,五層,,
RPXNMLKLJIJGFEE38CC,28,102.09,住家用,鋼筋混凝土造,85年10月24日,九層,,
RPXNMLKLJIJGFEE38CC,28,34.86,見使用執照,鋼筋混凝土造,85年10月24日,九層,,
RPQOMLKLJIJGFEE77CC,37,106.38,集合住宅,鋼筋混凝土造,76年10月16日,五層,,
RPQOMLKLJIJGFEE77CC,37,6.25,見使用執照,鋼筋混凝土造,76年10月16日,五層,,
RPROMLKLJIJGFEE87CC,30,70.11,住家用,鋼筋混凝土造,84年1月26日,十三層,,
RPROMLKLJIJGFEE87CC,30,18.33,見使用執照,鋼筋混凝土造,84年1月26日,十三層,,
RPQNMLKLJIJGFFE77CC,4,51.11,集合住宅,鋼筋混凝土造,110年1月28日,十五層,,
RPQNMLKLJIJGFFE77CC,4,53.15,本共有部分之項目有停車空間、防空避難室兼停車空間、樓梯間、管委會使用空間、門廳兼梯廳、垃圾暫存空間、車道、門廊、機械室、水箱等１０項。,鋼筋混凝土造,110年1月28日,十五層,,
RPQNMLKLJIJGFGE87CC,1,69.30,集合住宅,鋼筋混凝土,113年3月26日,十五層,,
RPQNMLKLJIJGFGE87CC,1,39.13,本共有部分之項目有停車空間、防空避難室兼停車空間、樓梯間、門廳、車道、公共服務空間、供管委會使用空間、走廊、機械室、水箱等１０項。,鋼筋混凝土,113年3月26日,十五層,,
RPTNMLKLJIJGFGE18CC,45,40.00,住家用,鋼筋混凝土造,68年10月18日,五層,,
RPPNMLKLJIJGFIE97CC,20,68.24,住家用,鋼筋混凝土造,93年6月9日,十三層,,
RPPNMLKLJIJGFIE97CC,20,26.41,共有部份,鋼筋混凝土造,93年6月9日,十三層,,
RPRNMLKLJIJGFGE97CC,32,66.99,住家用,鋼筋混凝土造,81年12月1日,八層,,
RPRNMLKLJIJGFGE97CC,32,13.27,共有部份,鋼筋混凝土造,81年12月1日,八層,,
RPSNMLKLJIJGFIE28CC,3,68.50,集合住宅,鋼筋混凝土,110年10月20日,十五層,,
RPRNMLKLJIJGFIE18CC,31,26.21,住家用,鋼筋混凝土造,83年1月28日,十九層,,
RPSNMLKLJIJGFIE28CC,3,66.07,本共有部分之項目有防空避難室兼停車空間、樓梯間、門廳、供管委會使用空間、通用化設計空間、陽台、機械室等７項,鋼筋混凝土,110年10月20日,十五層,,
RPRNMLKLJIJGFIE18CC,31,14.23,共有部份,鋼筋混凝土造,83年1月28日,十九層,,
RPUNMLKLJIJGFGE28CC,45,59.65,住家用,鋼筋混凝土造,69年1月3日,五層,,
RPRNMLLLJIJGFAE47CC,1,66.89,集合住宅,鋼筋混凝土,112年9月20日,二十四層,,
RPRNMLLLJIJGFAE47CC,1,59.66,本共有部分之項目有電樓梯間、機械室、水箱、防空避難室兼停車空間、停車空間、中繼設備空間等６項。,鋼筋混凝土,112年9月20日,二十四層,,
RPQNMLLLJIJGFAE37CC,44,15.81,,鋼筋混凝土造,69年6月18日,十二層,,
RPQNMLLLJIJGFAE37CC,44,7.62,,鋼筋混凝土造,69年6月18日,十二層,,
RPQNMLKLJIJGFLE38CC,32,47.10,住家用,鋼筋混凝土造,81年6月20日,七層,,
RPQNMLKLJIJGFLE38CC,32,13.92,共有部份,鋼筋混凝土造,81年6月20日,七層,,
RPPNMLKLJIJGFLE28CC,2,50.06,集合住宅,鋼筋混凝土造,112年4月26日,五層,,
RPPNMLKLJIJGFLE28CC,2,19.35,共有部分：騎樓、停車空間、昇降梯、梯廳、機電設備空間、樓梯間、管委會使用空間、走廊、屋頂水箱。,鋼筋混凝土造,112年4月26日,五層,,
RPVNMLLLJIJGFAE87CC,49,55.89,,鋼筋混凝土造,65年4月14日,四層,,
RPUNMLLLJIJGFAE77CC,40,112.55,集合住宅,鋼筋混凝土造,74年2月25日,五層,,
RPTNMLLLJIJGFAE67CC,9,77.89,住家用,鋼筋混凝土造,104年7月31日,十五層,,
RPTNMLLLJIJGFAE67CC,9,48.29,本共有部分之項目有樓梯間、防空避難室兼停車空間、門廳、汽車昇降機、垃圾暫存空間、等候空間、供管委會使用空間、電樓梯間、水箱、機械室、樓電梯間、梯間、停車空間等１３項。,鋼筋混凝土造,104年7月31日,十五層,,
RPSNMLLLJIJGFBE67CC,42,36.18,,鋼筋混凝土造,71年12月3日,十二層,,
RPSNMLLLJIJGFBE67CC,42,9.38,,鋼筋混凝土造,71年12月3日,十二層,,
RPWNMLLLJIJGFAE97CC,34,62.72,住家用,鋼筋混凝土造,79年12月28日,五層,,
RPWNMLLLJIJGFAE97CC,34,18.88,見使用執照,鋼筋混凝土造,79年12月28日,五層,,
RPUNMLLLJIJGFBE87CC,50,16.52,,加強磚造,63年5月28日,二層,,
RPVNMLLLJIJGFBE97CC,11,16.52,住家用,鋼筋混凝土造,103年4月24日,五層,,
RPXNMLLLJIJGFBE18CC,11,16.52,住家用,鋼筋混凝土造,103年4月24日,五層,,
RPWNMLLLJIJGFBE08CC,11,16.52,住家用,鋼筋混凝土造,103年4月24日,五層,,
RPTOMLLLJIJGFBE87CC,49,97.92,,鋼筋混凝土造,64年7月18日,三層,,
RPSOMLLLJIJGFBE77CC,7,50.05,住家用,鋼筋混凝土造,106年5月24日,十三層,,
RPSOMLLLJIJGFBE77CC,7,36.73,共有部份,鋼筋混凝土造,106年5月24日,十三層,,
RPVOMLLLJIJGFBE08CC,46,100.61,,鋼筋混凝土造,67年9月16日,五層,,
RPWOMLLLJIJGFBE18CC,45,80.88,,鋼筋混凝土造,69年3月20日,十二層,,
RPWOMLLLJIJGFBE18CC,45,10.73,,鋼筋混凝土造,69年3月20日,十二層,,
RPPNMLLLJIJGFCE47CC,27,185.70,住商用,鋼筋混凝土造,86年5月27日,二十七層,,
RPPNMLLLJIJGFCE47CC,27,14.37,見使用執照,鋼筋混凝土造,86年5月27日,二十七層,,
RPOPMLLLJIJGFBE47CC,50,97.91,公寓、住宅,鋼筋混凝土造,64年4月2日,四層,,
RPPNMLLLJIJGFCE47CC,27,36.07,見使用執照,鋼筋混凝土造,86年5月27日,二十七層,,
RPQNMLLLJIJGFCE57CC,24,86.11,住商用,鋼筋混凝土造,89年8月2日,十四層,,
RPQNMLLLJIJGFCE57CC,24,109.65,共有部分,鋼筋混凝土造,89年8月2日,十四層,,
RPRNMLLLJIJGFCE67CC,42,77.38,,鋼筋混凝土造,72年1月31日,五層,,
RPSNMLLLJIJGFCE77CC,2,19.59,集合住宅,鋼筋混凝土,111年10月27日,八層,,
RPSNMLLLJIJGFCE77CC,2,13.30,共有部分之項目有：停車空間兼防空避難室、騎樓、大廳、車道、管委會使用空間(管委使用空間)、一般昇降機道、走廊、梯廳、安全梯、管道間、陽台、樓梯間、電梯機械室、門廊等１４項。,鋼筋混凝土,111年10月27日,八層,,
RPTNMLLLJIJGFCE87CC,42,65.80,公寓,鋼筋混凝土造,71年8月2日,五層,,
RPTNMLLLJIJGFCE87CC,42,15.21,見使用執照,鋼筋混凝土造,71年8月2日,五層,,
RPUNMLLLJIJGFCE97CC,2,19.59,集合住宅,鋼筋混凝土,111年10月27日,八層,,
RPUNMLLLJIJGFCE97CC,2,13.30,共有部分之項目有：停車空間兼防空避難室、騎樓、大廳、車道、管委會使用空間(管委使用空間)、一般昇降機道、走廊、梯廳、安全梯、管道間、陽台、樓梯間、電梯機械室、門廊等１４項。,鋼筋混凝土,111年10月27日,八層,,
RPOOMLLLJIJGFCE47CC,44,81.09,公寓,鋼筋混凝土造,70年1月30日,五層,,
RPSNMLLLJIJGFDE87CC,13,433.21,商業用,鋼骨構造,100年5月25日,一層,,
RPRNMLLLJIJGFDE77CC,19,61.18,住家用,鋼筋混凝土造,94年9月13日,十五層,,
RPRNMLLLJIJGFDE77CC,19,23.10,見使用執照,鋼筋混凝土造,94年9月13日,十五層,,
RPXNMLLLJIJGFDE38CC,49,16.52,,鋼筋混凝土造,64年12月15日,三層,,
RPOOMLLLJIJGFDE57CC,10,58.15,住家用,鋼筋混凝土造,103年8月15日,十五層,,
RPOOMLLLJIJGFDE57CC,10,26.13,共有部份,鋼筋混凝土造,103年8月15日,十五層,,
RPPOMLLLJIJGFDE67CC,18,8.66,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPPOMLLLJIJGFDE67CC,,7.03,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPQOMLLLJIJGFDE77CC,19,19.15,住家用,鋼筋混凝土造,95年3月22日,五層,,
RPQOMLLLJIJGFDE77CC,19,9.01,停車空間．樓梯間，機械室，水箱,鋼筋混凝土造,95年3月22日,五層,,
RPROMLLLJIJGFDE87CC,46,15.07,,鋼筋混凝土造,68年2月8日,五層,,
RPSOMLLLJIJGFDE97CC,41,85.40,,鋼筋混凝土造,73年3月8日,五層,,
RPSOMLLLJIJGFDE97CC,41,11.94,,鋼筋混凝土造,73年3月8日,五層,,
RPOPMLLLJIJGFDE67CC,46,164.22,,鋼筋混凝土造,67年7月18日,三層,,
RPOPMLLLJIJGFDE67CC,46,159.53,,鋼筋混凝土造,67年7月18日,三層,,
RPXOMLLLJIJGFDE48CC,29,90.42,住家用,鋼筋混凝土造,85年3月1日,十二層,,
RPXOMLLLJIJGFDE48CC,29,21.35,見使用執照,鋼筋混凝土造,85年3月1日,十二層,,
RPPPMLLLJIJGFDE77CC,30,103.90,住家用,鋼筋混凝土造,83年10月13日,十六層,,
RPUOMLLLJIJGFDE18CC,2,63.55,集合住宅,鋼筋混凝土,111年10月21日,十五層,,
RPPPMLLLJIJGFDE77CC,30,11.83,見使用執照,鋼筋混凝土造,83年10月13日,十六層,,
RPUOMLLLJIJGFDE18CC,2,61.12,本共有部分之項目有防空避難室兼停車空間、騎樓、門廳兼梯廳、廁所、門廊、汽車升降道、樓梯間、機械室及水箱等項。,鋼筋混凝土,111年10月21日,十五層,,
RPTOMLLLJIJGFDE08CC,45,40.75,,鋼筋混凝土造,68年11月22日,五層,,
RPSPMLLLJIJGFDE08CC,17,10.85,商業用,鋼筋混凝土造,97年5月14日,十三層,,
RPSPMLLLJIJGFDE08CC,17,1.92,停車空間、汽車昇降機,鋼筋混凝土造,97年5月14日,十三層,,
RPSPMLLLJIJGFDE08CC,17,6.49,緊急發電機室、受電室、水箱、樓梯間、走道、梯廳、機械室、電信室,鋼筋混凝土造,97年5月14日,十三層,,
RPPNMLLLJIJGFEE67CC,2,123.59,集合住宅,鋼筋混凝土,112年1月12日,十四層,,
RPUPMLLLJIJGFDE28CC,47,78.85,,鋼筋混凝土造,66年11月25日,六層,,
RPOQMLLLJIJGFDE77CC,47,41.65,,加強磚造,66年7月1日,二層,,
RPTPMLLLJIJGFDE18CC,30,97.40,住家用,鋼筋混凝土造,84年5月18日,十五層,,
RPTPMLLLJIJGFDE18CC,30,48.96,見使用執照,鋼筋混凝土造,84年5月18日,十五層,,
RPWPMLLLJIJGFDE48CC,17,22.63,住家用,鋼筋混凝土造,97年1月16日,十三層,,
RPWPMLLLJIJGFDE48CC,17,11.67,防空避難室兼停車空間、門廳、安全梯間、升降機道等,鋼筋混凝土造,97年1月16日,十三層,,
RPWPMLLLJIJGFDE48CC,17,2.62,通道,鋼筋混凝土造,97年1月16日,十三層,,
RPQNMLSKJIJGFJE88CC,34,58.58,住家用,加強磚造,79年7月30日,二層,,
RPVPMLLLJIJGFDE38CC,39,30.14,,鋼筋混凝土造,75年2月21日,五層,,
RPPOMLLLJIJGFEE77CC,22,85.32,住家用,鋼筋混凝土造,92年1月14日,十四層,,
RPPOMLLLJIJGFEE77CC,22,29.92,見使用執照,見使用執照,92年1月14日,十四層,,
RPQNMLLLJIJGFEE77CC,30,60.93,住家用,鋼筋混凝土造,83年11月4日,十二層,,
RPQNMLLLJIJGFEE77CC,30,22.86,見使用執照,鋼筋混凝土造,83年11月4日,十二層,,
RPQOMLLLJIJGFEE87CC,25,115.14,住家用,見使用執照,89年3月1日,三層,,
RPTOMLLLJIJGFEE18CC,18,54.99,住家用,鋼筋混凝土造,95年8月16日,十五層,,
RPTOMLLLJIJGFEE18CC,18,25.65,頂蓋型開放空間、停車空間、車道、防空避難室、電樓梯間、屋頂突出物,鋼筋混凝土造,95年8月16日,十五層,,
RPUNMLLLJIJGFEE18CC,29,67.95,住家用,鋼筋混凝土造,84年10月20日,二十四層,,
RPUNMLLLJIJGFEE18CC,29,23.16,見使用執照,鋼筋混凝土造,84年10月20日,二十四層,,
RPSOMLLLJIJGFEE08CC,7,61.77,集合住宅,鋼筋混凝土,107年4月27日,十五層,,
RPSOMLLLJIJGFEE08CC,7,30.49,本共有部分之項目包括：防空避難室兼停車空間、陽台、車道、管委會使用空間、無障礙設施廁所、樓梯間、門廳、機械室、水箱等９項,鋼筋混凝土,107年4月27日,十五層,,
RPROMLLLJIJGFEE97CC,17,80.95,住家用,鋼筋混凝土造,97年4月10日,十五層,,
RPROMLLLJIJGFEE97CC,17,52.09,共有部份,鋼筋混凝土造,97年4月10日,十五層,,
RPXNMLLLJIJGFEE48CC,44,69.09,公寓,鋼筋混凝土造,70年3月10日,五層,,
RPWOMLLLJIJGFEE48CC,14,20.82,住家用,鋼筋混凝土結構造,99年11月10日,四層,,
RPVOMLLLJIJGFEE38CC,14,20.82,住家用,鋼筋混凝土結構造,99年11月10日,四層,,
RPSPMLLLJIJGFEE18CC,14,124.91,住家用,鋼筋混凝土造,99年12月7日,十四層,,
RPSPMLLLJIJGFEE18CC,14,82.54,本共有部份之項目有防空避難室兼停車空間、停車空間、樓梯間、社區教室（公共使用空間）、門廊、管道間、管委會使用空間、水箱、機械房等９項。,鋼筋混凝土造,99年12月7日,十四層,,
RPQPMLLLJIJGFEE97CC,18,14.90,辦公室,鋼筋混凝土造,95年6月26日,十一層,,
